Zip Code,Audi A3 Plug In,Audi A7 Plug In,Audi A8 Plug In,Audi e-tron,Audi e-tron GT,Audi e-tron Sportback,Audi Q5 Plug In,Azure Transit Connect,Bentley Bentayga,BMW 3-Series Plug in,BMW 5-Series Plug in,BMW 7-Series Plug in,BMW i3,BMW i3 REx,BMW i8,BMW X3,BMW X5,Cadillac CT6,Cadillac ELR,Chevrolet Bolt EUV,Chevrolet Bolt EV,Chevrolet Spark,Chevrolet Volt,Chrysler Pacifica,Coda EV,E-Ride EXV,Ferrari SF90 Stradale,Fiat 500e,Fisker Karma,Ford C-Max Energi,Ford Escape Plug-in Hybrid,Ford Focus EV,Ford Fusion Energi,Ford Mustang Mach-E,Ford Ranger,Ford Think Neighbor,GEM NEV,Honda Accord Plug In,Honda Clarity Plug In,Hyundai Ioniq EV,Hyundai Ioniq Plug In,Hyundai Kona Electric,Hyundai Santa Fe Plug In,Hyundai Sonata Plug In,Hyundai Tucson Plug In,Jaguar I-Pace,Jeep Wrangler Plug In,Karma Revero,Kia Niro EV,Kia Niro Plug In,Kia Optima Plug In,Kia Sorrento Plug In,Kia Soul EV,Land Rover Range Rover Plug In,Lincoln Aviator Plug In,Lincoln Corsair,Lucid Air,Mclaren P1,Mercedes B-Class Electric,Mercedes C350e Plug In,Mercedes EQS,Mercedes GLC 350e Hybrid,Mercedes GLE55e,Mercedes S550e,Mercedes S560e,Miles ZX40ST,Mini Countryman Plug In,Mini Hardtop 2 Door EV,Mitsubishi i,Mitsubishi Outlander Plug In,New Flyer Xcelsior CHARGE,Nissan Leaf,Polestar 2,Porsche 918 Spyder,Porsche Cayenne S E-Hybrid,Porsche Panamera S E-Hybrid,Porsche Taycan,Rivian R1T,Smart forTwo EV,Smart forTwo EV Cabrio,Subaru Crosstrek Hybrid,Tesla Model 3,Tesla Model S,Tesla Model X,Tesla Model Y,Tesla Roadster,Toyota Prius Plug-in,Toyota Prius Prime,Toyota RAV4 EV,Toyota RAV4 Prime,Volkswagen e-Golf,Volkswagen ID.4,Volvo S60 Plug In,Volvo S90 Plug In,Volvo V60 Plug In,Volvo XC40 Recharge,Volvo XC60 Plug In,Volvo XC90 Plug In,Wheego Life,Workhorse E-GEN Van,Grand Total
78724,,,,1,,1,,,,1,2,,2,3,,,,,,1,4,1,8,3,,,,,,3,,,4,1,,,,,,,,,,,,,2,,,1,,,1,,,,,,,,,,,,,,1,,,1,,8,,,,,,,,,,33,5,4,21,,,3,,1,1,3,,,,1,1,,,,122
78725,,,,,,,,,,1,,,,,1,,,,,,3,1,5,1,,,,,,2,,,,2,,,,,1,,,,,,,,1,,1,2,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,15,4,2,11,,1,3,,1,,1,,,,,,,,,66
78726,1,,,,,1,,,,2,3,,1,3,1,2,2,,,,4,1,9,6,,,,1,1,3,,,4,1,,,,,3,1,1,,,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,9,4,,2,,1,,,,,78,27,11,36,,2,1,,2,,2,,,,1,1,6,,,237
78727,1,,,1,,,2,,,2,2,,5,4,,2,,1,,1,10,2,25,8,,,,1,,5,,2,5,3,,,1,,5,,,,,,,1,2,,1,2,,,,,1,,,,1,,,,,,,,2,1,1,,,36,2,,,,1,,1,,,118,25,9,41,,4,10,,2,,1,,,,,1,4,,,355
78728,1,,,1,,,,,,,2,,2,2,1,,1,1,,1,5,1,15,2,,,,1,,5,,,6,2,,,,,2,,,,,,,,,,2,2,,1,4,,,,,,,,,,,,,,1,,,,,22,,,1,,1,,,,,62,12,5,30,,,5,,3,1,2,,,,2,1,1,,,209
78729,1,,,,,,,,,6,1,,3,3,1,1,4,1,1,,10,,31,3,,,,3,,1,,,1,3,,,,,4,,1,,,,,1,,,1,4,,,2,,,,,,,1,,,,,,,,2,,2,,27,,,1,,,,1,,,74,21,5,38,,1,8,,1,1,2,,,,2,,1,,,275
78730,1,,,3,,,1,,,2,2,,2,2,2,2,2,,,,2,,15,7,,,,,,1,,,1,3,,,,,,,,,,,,,2,,1,,,,,,1,,,,,,,,,,,,,,,1,,10,1,,4,,7,,,,,62,58,25,41,,,,,2,2,2,1,,,1,2,,,,271
78731,2,,,8,,1,1,,,7,7,,16,13,5,2,9,,,1,21,2,20,13,,,,2,,8,,2,4,7,,,1,,8,,1,,,1,,2,6,,4,,,,1,,1,,,,2,,,,,,,,2,3,1,,,41,8,,2,2,9,,1,,1,166,87,30,90,1,,13,,5,,5,,,,2,7,16,,,670
78732,2,,,4,,,1,,,3,5,,,7,4,2,10,,,,8,,20,12,,,,3,1,3,,1,5,9,,,,,2,,,,,,,,3,,,1,,,,,2,,,,3,,,,1,,,,2,1,,,,15,1,,3,2,7,,,,,145,75,32,83,1,3,4,,2,2,3,,,,,2,10,,,505
78733,,,,4,,,,,,3,3,1,3,4,2,3,9,,,,3,,14,10,,,,,,2,,2,3,2,,,,,3,,,,,,,1,2,,,,1,,,,,,,,,,,,,,,,,,,,,18,,,1,,2,,1,,,90,74,22,47,1,,4,,2,1,1,,,,,1,5,,,345
78734,2,1,,5,,2,2,,,,5,1,1,3,3,1,7,,2,,5,,19,5,,,,2,,8,,1,5,4,,,,,1,,,,,,,1,8,,,,1,,,1,2,,,,,,,1,1,1,,,4,,,1,,12,4,,4,1,6,,1,,,110,66,18,50,,1,3,1,1,,1,,1,,,2,4,,,392
78735,1,,,3,1,3,2,,,3,3,3,5,5,2,2,5,,2,,12,,12,6,,,,2,1,6,,,2,4,,,,,10,,,,,,,1,2,,1,1,,,,,,,,,,,,,,,,,1,1,,2,,12,,,3,4,7,,1,,,112,67,20,50,1,,6,,1,1,3,,,,3,4,4,,,403
78736,,,,,,,,,,,,,2,6,,,1,,,1,4,1,9,2,,,,1,,,,1,2,1,,,1,,2,,,,,,,,2,,,,,,,,,,,,1,,,,,,,,,,,,,11,1,,1,,,,,,,36,13,1,13,,1,4,,1,,,,,,,1,1,,,121
78737,1,,,3,,1,1,,,4,5,,4,7,,2,10,,,1,15,,13,9,,,,,,1,,,6,4,,,,,5,,,,,,,1,5,,1,2,,1,,,,,,,,,,,,,,,2,1,,,,17,1,,1,1,,,,,,106,52,21,55,,,6,,1,,1,,,1,3,3,8,,,382
78738,6,,,14,,3,6,,,4,7,1,4,11,3,2,8,,1,,10,,18,15,,,,1,,3,2,1,5,11,,,,,4,,,,1,,,1,7,,1,3,1,,,3,9,,,,,,,,1,,,,1,,,2,,13,2,,3,5,20,,,,,257,145,70,156,,2,9,,2,,5,,,,1,5,11,,,876
78739,2,,,6,,1,2,,,2,7,1,4,5,1,4,5,,,1,15,,18,13,,,,1,,5,,,3,6,,,,1,3,,,,,,,1,4,,1,2,,1,,,,,,,1,,,,,,,,1,,,2,,23,3,,,,3,,,,,194,48,22,71,,2,2,,2,3,3,,,,3,2,7,,,507
78740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1
78741,2,,,1,,2,1,,,4,1,,2,8,1,2,2,,1,,9,1,24,3,,,,3,,5,,2,11,4,,,,,1,,,1,,,,,4,,1,4,,,1,,,,,,,,,,,,,,1,,,,,9,2,,,,1,,1,,1,119,24,11,48,1,1,4,,2,1,,,,,,,1,,,328
78744,,,,3,,,,,,2,1,,5,5,,,3,,,1,10,1,12,2,,,,3,,5,,1,7,2,,,2,,4,1,2,,,,,,6,,2,1,,,1,,,,,,,,,,,,,,1,,,,,18,1,,,1,2,,1,,,66,17,6,34,,3,5,,1,2,,,,,,,,,,240
78745,4,,,4,,1,5,,,7,4,,5,9,,2,3,,,1,21,1,42,105,,,,5,,2,,1,11,4,,,1,,4,,2,,,,,,5,,9,,1,,3,,1,,,,,1,,,,,,,1,1,2,1,,53,40,,1,,1,,1,,1,126,22,5,45,,4,11,4,5,1,2,,,,2,4,2,,,599
78746,4,,,27,4,4,3,,,7,10,,12,8,4,5,20,,2,,14,1,31,11,,,1,3,1,5,,,3,7,,,2,,3,2,,,,,,4,9,,2,,,,1,1,1,,,1,,,,,,,,,3,2,1,2,,28,4,,13,3,23,,,,1,236,250,95,130,3,1,11,,5,,4,1,2,,3,6,26,,,1066
78747,,,,,,,,,,2,,,5,,,4,,,,,4,,17,3,,,,1,,1,,,7,2,,,,,1,,,,,,,1,3,,2,,,,2,,,,,,,,,,,,,,,1,1,,,8,1,,1,,,,,,,39,11,2,13,,,4,,2,2,,,,,,,,,,140
78748,2,,,1,,,1,,,7,5,,3,7,1,3,7,,,1,16,,34,4,,,,3,,8,,3,13,5,,,,,7,,,1,,,,,8,,,4,,,1,,,,,,,,,,,,,,1,1,3,2,,37,3,,2,,,,,,1,129,13,12,63,1,3,10,,2,,1,1,,,2,4,1,,,437
78749,1,,,5,,1,,,,3,2,,7,6,,1,5,,,,19,1,26,12,,,,3,,5,,1,8,4,,,,,7,,,,,,,1,4,,,4,,,2,,1,,,,,,,1,,,,,2,1,1,2,,38,2,,2,1,,,3,,,128,27,14,52,,2,8,,1,2,3,,,,2,3,4,,,428
78750,,,,4,,1,2,,,5,4,,2,5,1,1,7,,1,1,17,,31,17,,,,3,,3,,1,5,7,,,,,6,,1,1,,2,,1,3,,,4,,,1,,1,,,,,,,,,,,,3,2,,2,,31,1,,1,,,,,,,169,44,13,60,,5,6,,4,1,6,,,,2,5,7,,,500
78751,3,,,1,,,2,,,3,1,,5,4,,1,2,,,,14,2,18,1,,,,3,,5,,,2,,,,,,1,,,,,,,,1,,2,3,,,2,,,,,,,,,,,,,,1,1,,,,22,2,,,1,,,,,,66,12,1,21,,1,5,,3,2,2,,,,,2,3,,,221
78752,2,,,,,,,,,,,,4,1,,,1,,,,5,,9,1,,,,2,,1,,1,3,,,,,,1,,1,,,,,,,,2,3,,,,,,,,,,,,,,,,,1,1,,,,15,,,,,1,,,,,36,2,,16,,,4,,1,1,,,,,,,1,,,116
78753,4,,,1,,,,,,,,,1,,2,,,,,1,11,,23,1,,,,1,,8,,,6,1,,,,,5,,,,,1,,,1,,,3,1,,,,,,,,,,,,,,,,,,1,1,,17,1,,,2,,,1,,,57,10,4,17,,,11,,2,2,1,,,,2,,,,,200
78754,1,,,1,,,1,,,3,2,,1,6,3,,1,,,,11,,15,4,,,,1,1,5,,,2,,,,,,4,,,,,,,,2,,2,3,,,,,,,,,,,,,,,,,1,,,1,,18,4,,,1,1,,,,,80,14,5,20,,2,6,,,1,3,,,,1,1,,,,228
78755,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
78756,1,,,3,,1,,,,1,2,,3,9,,,3,,,,5,,18,4,,,,2,,2,,,5,,,,,,5,,,,,,,,1,,,6,,,,,,,,,,,,,,,,,3,1,,2,,14,,,3,,2,,,,,42,16,7,15,,1,4,,2,1,2,,,1,2,2,4,,,195
78757,2,,,4,1,,4,,,3,3,,5,7,,2,2,,,,25,,23,13,,,,4,,6,,1,5,3,,,,,6,,,2,,,,,6,,5,2,,,,,,,,,,,,,,,,,6,3,1,,,48,2,,2,,1,,,,,122,26,6,47,,1,9,,5,2,6,,,,2,4,8,,,435
78758,,1,,,,1,,,,3,1,,3,6,3,3,4,,,,9,1,37,2,,,,4,,6,,1,7,2,,,,,3,,1,2,,,,,4,1,3,6,,,,,,,,,,,,,,,,,3,1,2,,,31,2,,2,,2,,,,1,173,23,6,41,,2,6,,1,2,2,,,,,4,1,,,419
78759,1,,,6,,3,2,,,4,3,1,7,11,1,4,10,,,2,27,1,38,13,,,,1,1,9,1,1,6,,,,,,8,,,,,1,,,4,,5,,,,1,,,,,,,,,1,,,,,3,1,2,,,49,2,,,1,4,,,,,184,82,29,77,,3,18,,9,,7,,,,3,2,4,,,653
78763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
78766,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
78767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1
78768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1
78801,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,7,2,,,,,,,,,,,,,,,,,,12
78832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1
78833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
78840,1,,,,,,,,,1,,,1,2,,,1,,,,3,,4,1,,,,,,2,,,2,,,,,,,,,,,,,,1,,,,,,,,2,,,,,,,,,,,,,,,1,,1,,,,,,,,,,12,5,2,4,,,2,,,,1,1,,,,,,,,50
78846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1
78852,,,,,,,,,,1,,,,,,,1,,,,,,6,2,,,,,,,,,3,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,,5,,1,4,,,,,,,,,,,,,34
78861,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,3,,,3,,,1,,,,,,,,,,,,,13
78872,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
78873,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
78877,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
78879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1
78880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,3
78881,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
78884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,2
78885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1
78913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1
78930,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
78932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1
78933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,5
78934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,,1,,,,,,,,,,,,,1,,,11
78935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,3
78940,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,3
78941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,2
78942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,1,,,,,,,,,,,,,5
78944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1
78945,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,2,,,3,,,,,,,,,,,,,,,,11
78947,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,3
78948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1
78949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1
78950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,2,,,,,,,,,,,,,,,,4
78953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,,,,,,,,3
78954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,2
78956,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
78957,,,,,,,,,,,,,,,,,2,,,,2,,1,,,,,,,1,,,1,2,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,2,,,,1,,,,,,6,2,,,,1,2,,1,,1,,,,,,,,,27
78959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1
78962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
78963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1
79007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,2,,,,1,,,,,,,,,7
79013,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
79014,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
79015,,,,,,,,,,,1,,,,,,1,,,,2,,5,,,,,2,,1,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,13,,,3,,,,,,,,,,,,1,,,,33
79022,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,,,,,,,,,,,,,6
79027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
79029,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,6
79036,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,4
79039,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,3
79040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1
79042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
79045,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,1,,,,,,,,,,,,,,,,8
79056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1
79057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
79061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
79063,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
79064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1
79065,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1,,,,,,,,,,,,,,,,,8
79068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,5
79070,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,6
79072,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,2,,,,1,,,,1,,,,,,,,,13
79079,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,2,,,,,,1,,,,,,,,,,,,,5
79080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1
79081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1
79083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,1,,,,,,,,,,,3
79084,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,3
79086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1
79087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,2
79088,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,2,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
79091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
79092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
79095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1
79097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1
