Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access
LPG,Richfield RV & Marine Supply,7245 S Division Ave,Between 76th St and 68th St,Grand Rapids,MI,49548,,616-281-3220,E,,Public,"8:30am-5:30pm M-F, 8:30am-1pm Sat",A Cash D M V,,,,,,,,,,200-9,42.832995,-85.664506,2022-06-14,18189,2022-06-14 16:26:13 UTC,P,,,1999-07-19,,,false,,,US,,,,Public,,public,,,CAR_DEALER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Poncho's Pond RV Park,5335 W Wallace Rd,One block south of intersection of US-10 and Old US-31,Ludington,MI,49431,,231-845-7711,E,,Public - Call ahead,8am-10pm daily,Cash D M V,,,,,,,,,,200-9,43.953371,-86.412936,2022-06-14,18214,2022-06-14 16:26:13 UTC,P,,,1999-07-19,,,false,,,US,,,,Public - Appeler à l'avance,,public,CALL,,RV_PARK,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Pendleton Oil & Gas Co,2680 N Highway 522,3 miles north of Jct Highway 38,Questa,NM,87556,,575-586-0042,E,,Public - Call ahead,8am-5pm M-F,A Cash D M V,,,,,,,,,,GPS,36.73786274012627,-105.5958522478504,2022-08-10,18471,2022-08-10 13:32:10 UTC,P,,,1999-07-19,,,false,,,US,,,,Public - Appeler à l'avance,,public,CALL,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Pendleton Oil & Gas Co,1547 Paseo Del Pueblo Sur,"Highway 68, behind Phillips 66 station",Ranchos de Taos,NM,87557,,575-758-2266,E,,Public,8am-4:45pm M-F,A Cash D M V,,,,,,,,,,GPS,36.366715723407026,-105.59929219261782,2022-08-10,18472,2022-08-10 13:32:10 UTC,P,,,1999-07-19,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Cortez Gas Co,415 E 3rd Ave,Across the street from Fast Stop,Truth or Consequences,NM,87901,,575-894-2433,E,,Public,8am-5pm M-F,A Cash D M V,,,,,,,,,,200-9,33.132869,-107.246225,2022-08-10,18485,2022-08-10 13:32:10 UTC,P,,,1999-07-19,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,P & D Petroleum,602 Tatum Hwy,East of Truck Bypass on Highway 82 E,Lovington,NM,88260,,575-396-4822,E,,Public - Call ahead,7am-5pm M-F,Cash D M V,,,,,,,,,,200-9,32.967399,-103.340593,2022-08-10,18513,2022-08-10 13:32:10 UTC,P,,,1999-07-19,,,false,,,US,,,,Public - Appeler à l'avance,,public,CALL,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Goodrich Gas Inc,16624 Highway 17,,Crocker,MO,65452,,573-736-2212  888-212-8728,E,,Public - Call ahead,"8am-5pm M-F, 8am-1pm Sat",A Cash D M V,,,,,,,,,,GPS,37.92224504960846,-92.25886869577027,2022-06-14,18528,2022-06-14 16:26:13 UTC,P,,,1999-07-19,,,false,,,US,,,,Public - Appeler à l'avance,,public,CALL,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Chrisman LP Gas Co,524 State Route 25,At Business 60,Dexter,MO,63841,,573-624-3593,E,,Public,8am-5pm M-F; must have state decal,Cash D M V,,,,,,,,,,GPS,36.79851495530517,-89.95010994602784,2022-07-12,18533,2022-07-12 20:31:42 UTC,P,,,1999-07-19,,,false,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,MFA Oil & Propane Co,704 Industrial Dr,"From Jefferson City, second exit to right of 87M, first paved road on left, 1 mile to station",Eldon,MO,65026,,573-392-4231,E,,Public - Call ahead,7:30am-4pm M-F,A Cash Checks D M V,,,,,,,,,,200-9,38.34409,-92.562059,2022-06-14,18537,2022-06-14 16:26:13 UTC,P,,,1999-07-19,,,false,,,US,,,,Public - Appeler à l'avance,,public,CALL,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Blue Flame Gas Co,15956 State Highway 47,,Marthasville,MO,63357,,636-433-2248,E,,Public - Call ahead,"8am-4pm M-F, 8am-12pm Sat",A Cash D M V,,,,,,,,,,200-9,38.632992,-91.065547,2022-06-14,18573,2022-06-14 16:26:13 UTC,P,,,1999-07-19,,,false,,,US,,,,Public - Appeler à l'avance,,public,CALL,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,U-Haul,3150 S Campbell Ave,South of Battlefield,Springfield,MO,65807,,417-887-4041,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash Checks D M V,,,,,,,,,,200-9,37.157144,-93.295227,2021-06-07,18603,2022-02-22 14:31:10 UTC,P,,,1999-07-19,,,true,,,US,,,,Public,,public,,,RENTAL_CAR_RETURN,,,,,,,,,"[""QUICK_CONNECT"", ""ACME""]",,,,,,,,false
LPG,Goodrich Gas Inc,322 Saint Robert Outer Rd,,St. Robert,MO,65583,,573-336-4045,E,,Public - Call ahead,"8am-5pm M-F, 8am-1pm Sat",A Cash D M V,,,,,,,,,,GPS,37.825324,-92.140219,2022-06-14,18614,2022-06-14 16:26:13 UTC,P,,,1999-07-19,,,false,,,US,,,,Public - Appeler à l'avance,,public,CALL,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Mission 76,28590 Mission Blvd,At Tennison St,Hayward,CA,94544,,510-582-3995,E,,Public - Call ahead,6am-11pm daily,A Cash D M V,,,,,,,,,,200-9,37.636804,-122.054223,2022-06-14,18726,2022-06-14 16:26:13 UTC,P,,,1999-07-19,,,false,,,US,,,,Public - Appeler à l'avance,,public,CALL,,GAS_STATION,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Tesei Petroleum,1300 S Gateway Dr,At Highway 99,Madera,CA,93637,,559-673-3597,E,,Public - Call ahead,7:30am-5pm M-F,A Cash D M V,,,,,,,,,,200-9,36.950158,-120.04964,2022-08-10,18784,2022-08-10 13:32:10 UTC,P,,,1999-07-19,,,false,,,US,,,,Public - Appeler à l'avance,,public,CALL,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Wells Propane Inc,338 Easy St,"Old Tesoro station, pump in back of building",Wells,NV,89835,,775-752-3421,E,,Public - Call ahead,8am-5pm M-F,Cash D M V,,,,,,,,,,200-9,41.105285,-114.973815,2022-08-10,18827,2022-08-10 13:32:10 UTC,P,,,1999-08-23,,,false,,,US,,,,Public - Appeler à l'avance,,public,CALL,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Wells Propane Inc,13955 Lamoille Hwy,"3 miles south of Lamoille Hwy and Lee/Jigs intersection, 13 miles from Elko",Spring Creek,NV,89815,,775-753-6788,E,,Public,8am-4pm M-F,Cash D M V,,,,,,,,,,200-9,40.75121,-115.629484,2022-08-10,18828,2022-08-10 13:32:10 UTC,P,,,1999-08-23,,,false,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Arizona Department of Administration,1501 W Madison St,"I-10 to 7th Ave exit, south on 7th Ave, right on Madison to 15th Ave, station is on the southwest corner of Madison and 15th.",Phoenix,AZ,85007,,,E,,Private - Government only,,,,,,,,,,,,200-9,33.44572,-112.092479,2022-11-10,18834,2022-11-10 16:40:31 UTC,SG,,,1999-10-07,,,,,,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,,STATE_GOV,,,,,,,,,,,,,,,,,
LPG,Froman Oil & Propane Co,17951 Highway 66,"From Claremore take Highway 66 N, station is 2.5 miles down on the east side",Claremore,OK,74017,,918-341-4434,E,,Public,"8am-5pm M-F, 8:30am-11am Sat",Cash Checks D M V,,,,,,,,,,200-9,36.353369,-95.584167,2022-10-11,18861,2022-10-11 18:56:12 UTC,P,,,2000-02-22,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,,,,,,,,,false
LPG,Diamondback Propane,255 S Ironwood Dr,"From US 60 and Ironwood, 2 miles north",Apache Junction,AZ,85120,,480-982-8072,E,,Public,"8am-5pm M-F, 8am-12pm Sat (winter); 8am-4pm M-F (summer)",A Cash M V,,,,,,,,,,GPS,33.41283990898074,-111.5629468662357,2022-11-10,19126,2022-11-10 16:40:31 UTC,P,,,2000-07-12,,,false,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Freeway Chevron,2905 S Haskell Ave,"First exit in to Willcox from the west. Last exit from the east, 80 miles southeast of Tucson, I-80 exit 336",Willcox,AZ,85643,,520-384-4375,E,,Public,7am-5pm daily,Cash M V,,,,,,,,,,GPS,32.22244795063468,-109.8732726587219,2022-11-10,19127,2022-11-10 16:40:31 UTC,P,,,2000-07-18,,,false,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Superior Propane,600 E Frank Way,"Interstate 40 exit 163, follow signs to station",Williams,AZ,86046,,928-635-1314,E,,Public,8am-5pm M-F,Cash D M V,,,,,,,,,,200-9,35.262199,-112.183952,2022-11-10,19154,2022-11-10 16:40:31 UTC,P,,,2000-09-19,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,U-Haul,878 Memorial Dr,,Chicopee,MA,01020,,413-593-5701,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash D M V,,,,,,,,,,200-9,42.181436,-72.578149,2021-06-07,19158,2022-02-22 14:31:10 UTC,P,,,2000-11-01,,,true,,,US,,,,Public,,public,,,RENTAL_CAR_RETURN,,,,,,,,,"[""QUICK_CONNECT"", ""ACME""]",,,,,,,,false
LPG,U-Haul,50 Springfield Rd,,Westfield,MA,01085,,413-568-0933,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 7am-5pm Sun",A Cash D M V,,,,,,,,,,200-9,42.11222,-72.711945,2021-06-07,19160,2022-02-22 14:31:10 UTC,P,,,2019-12-13,,,true,,,US,,,,Public,,public,,,RENTAL_CAR_RETURN,,,,,,,,,"[""QUICK_CONNECT"", ""ACME""]",,,,,,,,false
LPG,U-Haul,914 Boston Rd,,Springfield,MA,01119,,413-783-0973,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash D M V,,,,,,,,,,200-9,42.138924,-72.514322,2021-06-07,19161,2022-02-22 14:31:10 UTC,P,,,2000-11-01,,,false,,,US,,,,Public,,public,,,RENTAL_CAR_RETURN,,,,,,,,,"[""QUICK_CONNECT"", ""ACME""]",,,,,,,,false
LPG,U-Haul,390 Providence Hwy,Across from Chateau restaurant,Norwood,MA,02062,,781-769-2240,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash D M V,,,,,,,,,,200-9,42.198516,-71.186058,2021-06-07,19168,2022-02-22 14:31:10 UTC,P,,,2019-12-13,,,true,,,US,,,,Public,,public,,,RENTAL_CAR_RETURN,,,,,,,,,"[""QUICK_CONNECT"", ""ACME""]",,,,,,,,false
LPG,U-Haul,666 Bridge St,,Weymouth,MA,02191,,781-331-4050,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash D M V,,,,,,,,,,200-9,42.246005,-70.938866,2021-06-07,19171,2022-02-22 14:31:10 UTC,P,,,2000-11-01,,,true,,,US,,,,Public,,public,,,RENTAL_CAR_RETURN,,,,,,,,,"[""QUICK_CONNECT"", ""ACME""]",,,,,,,,false
LPG,U-Haul,594 Bearses Way,,Hyannis,MA,02601,,508-771-9767,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash D M V,,,,,,,,,,GPS,41.665121,-70.301508,2021-06-07,19173,2022-02-22 14:31:10 UTC,P,,,2000-11-01,,,true,,,US,,,,Public,,public,,,RENTAL_CAR_RETURN,,,,,,,,,"[""QUICK_CONNECT"", ""ACME""]",,,,,,,,false
LPG,U-Haul,480 Pleasant St,,Attleboro,MA,02703,,508-226-3143,E,,Public - Call ahead,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash D M V,,,,,,,,,,200-9,41.951997,-71.272318,2021-06-07,19174,2022-02-22 14:31:10 UTC,P,,,2000-11-01,,,false,,,US,,,,Public - Appeler à l'avance,,public,CALL,,RENTAL_CAR_RETURN,,,,,,,,,"[""QUICK_CONNECT"", ""ACME""]",,,,,,,,false
LPG,U-Haul,415 Mt Pleasant St,,New Bedford,MA,02746,,508-997-6576,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash D M V,,,,,,,,,,200-9,41.66074,-70.941909,2021-06-07,19175,2022-02-22 14:31:10 UTC,P,,,2019-12-13,,,true,,,US,,,,Public,,public,,,RENTAL_CAR_RETURN,,,,,,,,,"[""QUICK_CONNECT"", ""ACME""]",,,,,,,,false
LPG,U-Haul,492 E Washington St,,North Attleboro,MA,02760,,508-695-7968,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash D M V,,,,,,,,,,GPS,41.9809283,-71.3303894,2021-06-07,19176,2022-02-22 14:31:10 UTC,P,,,2000-11-01,,,true,,,US,,,,Public,,public,,,RENTAL_CAR_RETURN,,,,,,,,,"[""QUICK_CONNECT"", ""ACME""]",,,,,,,,false
LPG,U-Haul,279 Oakland Beach Ave,At Route 117,Warwick,RI,02889,,401-737-8536,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash D M V,,,,,,,,,,200-9,41.70186,-71.399194,2021-06-07,19180,2022-02-22 14:31:10 UTC,P,,,2000-11-01,,,true,,,US,,,,Public,,public,,,RENTAL_CAR_RETURN,,,,,,,,,"[""QUICK_CONNECT"", ""ACME""]",,,,,,,,false
LPG,U-Haul,286 Daniel Webster Hwy S,Route 3,Nashua,NH,03060,,603-888-5371,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash D M V,,,,,,,,,,200-9,42.704754,-71.440475,2021-06-07,19182,2022-02-22 14:31:10 UTC,P,,,2000-11-01,,,false,,,US,,,,Public,,public,,,RENTAL_CAR_RETURN,,,,,,,,,"[""QUICK_CONNECT"", ""ACME""]",,,,,,,,false
LPG,U-Haul,443 Hooksett Rd,At intersection of I-93 and Route 3.,Manchester,NH,03104,,603-668-7520,E,,Public - Call ahead,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash D M V,,,,,,,,,,200-9,43.014822,-71.451746,2021-06-07,19184,2022-02-22 14:31:10 UTC,P,,,2000-11-01,,,false,,,US,,,,Public - Appeler à l'avance,,public,CALL,,RENTAL_CAR_RETURN,,,,,,,,,"[""QUICK_CONNECT"", ""ACME""]",,,,,,,,false
LPG,U-Haul,400 US 1 Bypass,At traffic circle,Portsmouth,NH,03801,,603-431-2165,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash D M V,,,,,,,,,,200-8,43.066864,-70.776968,2021-06-07,19188,2022-02-22 14:31:10 UTC,P,,,2000-11-01,,,true,,,US,,,,Public,,public,,,RENTAL_CAR_RETURN,,,,,,,,,"[""QUICK_CONNECT"", ""ACME""]",,,,,,,,false
LPG,U-Haul,164 South St,Off New Britain Ave,West Hartford,CT,06110,,860-953-6138,E,,Public - Call ahead,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash D M V,,,,,,,,,,200-9,41.724095,-72.723925,2021-06-07,19202,2022-02-22 14:31:10 UTC,P,,,2000-11-01,,,false,,,US,,,,Public - Appeler à l'avance,,public,CALL,,RENTAL_CAR_RETURN,,,,,,,,,"[""QUICK_CONNECT"", ""ACME""]",,,,,,,,false
LPG,U-Haul,3197 Main St,Between Tower and Cleveland Ave,Hartford,CT,06120,,860-249-5623,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 8am-5pm Sun",A Cash D M V,,,,,,,,,,200-9,41.795556,-72.664135,2021-06-07,19203,2022-02-22 14:31:10 UTC,P,,,2000-11-01,,,false,,,US,,,,Public,,public,,,RENTAL_CAR_RETURN,,,,,,,,,"[""QUICK_CONNECT"", ""ACME""]",,,,,,,,false
LPG,U-Haul,284 E Main St,I-91 exit 16,Meriden,CT,06450,,203-630-0058,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash D M V,,,,,,,,,,GPS,41.53435071528261,-72.79419169577028,2021-06-07,19205,2022-02-22 14:31:10 UTC,P,,,2000-11-01,,,false,,,US,,,,Public,,public,,,RENTAL_CAR_RETURN,,,,,,,,,"[""QUICK_CONNECT"", ""ACME""]",,,,,,,,false
LPG,U-Haul,75 Division St,,Danbury,CT,06810,,203-794-9435,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash Checks D M V,,,,,,,,,,200-9,41.391202,-73.458418,2021-06-07,19212,2022-02-22 14:31:10 UTC,P,,,2000-11-01,,,false,,,US,,,,Public,,public,,,RENTAL_CAR_RETURN,,,,,,,,,"[""QUICK_CONNECT"", ""ACME""]",,,,,,,,false
LPG,U-Haul,276 Tonnelle Ave,At Tonnelle Cir,Jersey City,NJ,07306,,201-963-6176,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash D M V,,,,,,,,,,200-9,40.739785,-74.063833,2021-06-07,19216,2022-02-22 14:31:10 UTC,P,,,2000-11-01,,,false,,,US,,,,Public,,public,,,RENTAL_CAR_RETURN,,,,,,,,,"[""QUICK_CONNECT"", ""ACME""]",,,,,,,,false
LPG,U-Haul,397 Route 18 S,"East of New Jersey Turnpike, just past Lowe's.",East Brunswick,NJ,08816,,732-254-9148,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash D M V,,,,,,,,,,GPS,40.44863757744279,-74.39721353862308,2021-06-07,19229,2022-02-22 14:31:10 UTC,P,,,2000-11-01,,,false,,,US,,,,Public,,public,,,RENTAL_CAR_RETURN,,,,,,,,,"[""QUICK_CONNECT"", ""ACME""]",,,,,,,,false
LPG,U-Haul,230-240 Maple Ave,At Sunrise Hwy,Rockville Centre,NY,11570,,516-764-3703,E,,Public - Call ahead,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash D M V,,,,,,,,,,200-9,40.658112,-73.634055,2021-06-07,19234,2022-02-22 14:31:10 UTC,P,,,2000-11-01,,,false,,,US,,,,Public - Appeler à l'avance,,public,CALL,,RENTAL_CAR_RETURN,,,,,,,,,"[""QUICK_CONNECT"", ""ACME""]",,,,,,,,false
LPG,U-Haul,5356 University Blvd,"Airport area, Moon Township",Coraopolis,PA,15108,,412-262-4881,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash D M V,,,,,,,,,,GPS,40.526297,-80.211333,2021-06-07,19275,2022-02-22 14:31:10 UTC,P,,,2000-11-01,,,true,,,US,,,,Public,,public,,,RENTAL_CAR_RETURN,,,,,,,,,"[""QUICK_CONNECT"", ""ACME""]",,,,,,,,false
LPG,U-Haul,1027 William Flynn Hwy,North of Route 28,Glenshaw,PA,15116,,412-486-9050,E,,Public,"7am-7pm M-Sat, 9am-5pm Sun",A Cash D M V,,,,,,,,,,200-9,40.516269,-79.954447,2021-06-07,19276,2022-02-22 14:31:10 UTC,P,,,2000-11-01,,,true,,,US,,,,Public,,public,,,RENTAL_CAR_RETURN,,,,,,,,,"[""QUICK_CONNECT"", ""ACME""]",,,,,,,,false
LPG,U-Haul,5 Clairton Blvd,Route 51 and Lebanon Church Rd,Pleasant Hills,PA,15236,,412-655-7030,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash D M V,,,,,,,,,,200-9,40.341375,-79.964158,2021-06-07,19280,2022-02-22 14:31:10 UTC,P,,,2000-11-01,,,true,,,US,,,,Public,,public,,,RENTAL_CAR_RETURN,,,,,,,,,"[""QUICK_CONNECT"", ""ACME""]",,,,,,,,false
LPG,U-Haul,4720 McKnight Rd,North Hills,Pittsburgh,PA,15237,,412-367-0300,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash D M V,,,,,,,,,,200-9,40.516645,-80.004231,2021-06-07,19281,2022-02-22 14:31:10 UTC,P,,,2000-11-01,,,true,,,US,,,,Public,,public,,,RENTAL_CAR_RETURN,,,,,,,,,"[""QUICK_CONNECT"", ""ACME""]",,,,,,,,false
LPG,U-Haul,960 Washington Rd,,Washington,PA,15301,,724-228-5620,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash D M V,,,,,,,,,,200-9,40.199432,-80.205843,2021-06-07,19282,2022-02-22 14:31:10 UTC,P,,,2000-11-01,,,true,,,US,,,,Public,,public,,,RENTAL_CAR_RETURN,,,,,,,,,"[""QUICK_CONNECT"", ""ACME""]",,,,,,,,false
LPG,U-Haul,5010 Buffalo Rd,"Southeast of I-90, exit 9",Erie,PA,16510,,814-899-3167,E,,Public,"7am-7pm M-Sat, 9am-5pm Sun",A Cash D M V,,,,,,,,,,200-9,42.153379,-79.989521,2021-06-07,19287,2022-02-22 14:31:10 UTC,P,,,2000-11-01,,,true,,,US,,,,Public,,public,,,RENTAL_CAR_RETURN,,,,,,,,,"[""QUICK_CONNECT"", ""ACME""]",,,,,,,,false
LPG,U-Haul,1800 Valley View Blvd,At 17th,Altoona,PA,16601,,814-946-3682,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash D M V,,,,,,,,,,GPS,40.499992,-78.389966,2021-06-07,19288,2022-02-22 14:31:10 UTC,P,,,2000-11-01,,,true,,,US,,,,Public,,public,,,RENTAL_CAR_RETURN,,,,,,,,,"[""QUICK_CONNECT"", ""ACME""]",,,,,,,,false
LPG,U-Haul,5621 Allentown Blvd,"I-81, Exit 26",Harrisburg,PA,17112,,717-657-2010,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash D M V,,,,,,,,,,200-9,40.320352,-76.791595,2021-06-07,19297,2022-02-22 14:31:10 UTC,P,,,2000-11-01,,,true,,,US,,,,Public,,public,,,RENTAL_CAR_RETURN,,,,,,,,,"[""QUICK_CONNECT"", ""ACME""]",,,,,,,,false
LPG,U-Haul,1795 Lincoln Way E,"Route 30, east of I-81",Chambersburg,PA,17202,,717-264-8782,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash D M V,,,,,,,,,,GPS,39.9229631,-77.6015608,2021-06-07,19298,2022-02-22 14:31:10 UTC,P,,,2000-11-01,,,false,,,US,,,,Public,,public,,,RENTAL_CAR_RETURN,,,,,,,,,"[""QUICK_CONNECT"", ""ACME""]",,,,,,,,false
LPG,U-Haul,5456 Main St,East Petersburg Exit 283,Lancaster,PA,17520,,717-569-4538,E,,Public - Call ahead,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash Checks D M V,,,,,,,,,,GPS,40.092238,-76.349328,2021-06-07,19301,2022-02-22 14:31:10 UTC,P,,,2000-11-01,,,false,,,US,,,,Public - Appeler à l'avance,,public,CALL,,RENTAL_CAR_RETURN,,,,,,,,,"[""QUICK_CONNECT"", ""ACME""]",,,,,,,,false
LPG,U-Haul,238 Penn St,,Williamsport,PA,17701,,570-326-5161,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash D M V,,,,,,,,,,200-9,41.243146,-76.994371,2021-06-07,19302,2022-02-22 14:31:10 UTC,P,,,2000-11-01,,,true,,,US,,,,Public,,public,,,RENTAL_CAR_RETURN,,,,,,,,,"[""QUICK_CONNECT"", ""ACME""]",,,,,,,,false
LPG,U-Haul,1428 E Livingston St,At Union and Plymouth,Allentown,PA,18103,,610-434-7735,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash D M V,,,,,,,,,,GPS,40.625824,-75.433108,2021-06-07,19307,2022-02-22 14:31:10 UTC,P,,,2000-11-01,,,true,,,US,,,,Public,,public,,,RENTAL_CAR_RETURN,,,,,,,,,"[""QUICK_CONNECT"", ""ACME""]",,,,,,,,false
LPG,U-Haul,375 N 7th Ave,At W Lackawanna Ave,Scranton,PA,18503,,570-347-1021,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash D M V,,,,,,,,,,200-8,41.412464,-75.672469,2021-06-07,19310,2022-02-22 14:31:10 UTC,P,,,2000-11-01,,,true,,,US,,,,Public,,public,,,RENTAL_CAR_RETURN,,,,,,,,,"[""QUICK_CONNECT"", ""ACME""]",,,,,,,,false
LPG,U-Haul,3040 Mount Carmel Ave,Near Limekiln Rd,Glenside,PA,19038,,215-885-6464,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash D M V,,,,,,,,,,200-9,40.113251,-75.170627,2021-06-07,19317,2022-02-22 14:31:10 UTC,P,,,2000-11-01,,,false,,,US,,,,Public,,public,,,RENTAL_CAR_RETURN,,,,,,,,,"[""QUICK_CONNECT"", ""ACME""]",,,,,,,,false
LPG,U-Haul,4857 Chestnut St,Between 48th and 49th,Philadelphia,PA,19139,,215-471-4137,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash Checks D M V,,,,,,,,,,200-8,39.957666,-75.218648,2021-06-07,19327,2022-02-22 14:31:10 UTC,P,,,2000-11-01,,,true,,,US,,,,Public,,public,,,RENTAL_CAR_RETURN,,,,,,,,,"[""QUICK_CONNECT"", ""ACME""]",,,,,,,,false
LPG,U-Haul,7750 Roosevelt Blvd,Between Ronn and Cottman,Philadelphia,PA,19152,,215-335-2525,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash D M V,,,,,,,,,,200-8,40.052496,-75.051064,2021-06-07,19330,2022-02-22 14:31:10 UTC,P,,,2000-11-01,,,true,,,US,,,,Public,,public,,,RENTAL_CAR_RETURN,,,,,,,,,"[""QUICK_CONNECT"", ""ACME""]",,,,,,,,false
LPG,U-Haul,8537 Centreville Rd,At Manassas Dr,Manassas Park,VA,20111,,703-369-6080,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash D M V,,,,,,,,,,200-9,38.769923,-77.452272,2021-06-07,19341,2022-02-22 14:31:10 UTC,P,,,2000-11-01,,,true,,,US,,,,Public,,public,,,RENTAL_CAR_RETURN,,,,,,,,,"[""QUICK_CONNECT"", ""ACME""]",,,,,,,,false
